client_id,clnt_tenure_yr,clnt_age,gendr,Variation
4272044,5,59,M,Control
4272509,19,56,M,Test
4272860,5,54,F,Control
4273312,13,63,M,Control
4273386,7,25,U,Control
4273676,6,63,U,Control
4274437,6,53,U,Control
4275135,6,26,U,Control
4275148,7,35,U,Test
4275169,14,60,F,Test
4275305,5,55,U,Control
4275501,4,32,U,Test
4275564,5,64,U,Test
4275669,16,29,M,Control
4275835,7,73,U,Control
4276245,17,43,F,Test
4276315,8,55,U,Test
4276350,32,80,M,Test
4276469,9,33,M,Test
4276503,35,80,M,Test
4276759,12,21,F,Test
4276832,9,58,U,Test
4277313,4,27,U,Test
4277536,11,41,U,Test
4277617,6,55,U,Test
4278502,10,24,F,Test
4278525,8,66,F,Test
4278574,15,63,M,Test
4278992,10,62,F,Test
4279133,21,68,F,Test
4279215,22,60,F,Test
4279555,5,51,U,Control
4279620,14,38,F,Test
4279764,22,80,U,Test
4280389,16,33,M,Control
4280453,8,33,M,Control
4280545,5,67,U,Test
4280794,15,68,M,Test
4281035,8,31,U,Control
4281351,5,23,U,Test
4281404,24,57,F,Control
4281434,34,58,F,Test
4281515,6,80,U,Control
4281556,12,65,M,Test
4281763,3,42,U,Test
4282147,20,47,M,Control
4282220,16,58,M,Control
4282258,26,22,M,Control
4282357,12,45,F,Test
4283025,8,29,M,Test
4283146,20,52,M,Test
4283579,6,32,U,Control
4283717,16,64,F,Test
4284267,15,55,F,Control
4284358,13,58,M,Control
4284652,2,46,F,Control
4284669,7,36,U,Test
4284817,14,64,M,Test
4284960,13,42,M,Test
4285041,6,29,U,Control
4285382,8,48,U,Control
4285424,6,35,U,Control
4285454,5,29,U,Test
4285520,15,44,F,Control
4285798,8,49,U,Control
4285856,5,41,U,Control
4285861,9,42,M,Test
4285905,16,65,F,Test
4285909,11,74,F,Test
4286204,21,54,F,Control
4286237,21,18,F,Test
4286400,7,67,M,Control
4286767,11,57,F,Control
4286848,8,24,M,Control
4286902,4,58,F,Test
4287009,27,22,F,Test
4287216,4,19,U,Test
4287260,4,24,U,Test
4287473,9,50,F,Control
4287871,12,52,M,Test
4287877,13,51,F,Control
4287944,6,23,U,Control
4287977,4,64,U,Test
4288097,16,35,M,Control
4288178,19,71,F,Control
4288230,11,69,F,Control
4288314,15,36,F,Test
4288601,21,67,F,Test
4288616,9,52,M,Test
4288814,12,57,F,Test
4289078,5,24,U,Control
4289238,4,56,F,Test
4289440,9,29,M,Control
4289557,9,58,M,Test
4290007,9,69,M,Test
4290599,5,65,U,Test
4291659,11,33,M,Control
4291714,10,31,M,Control
4292144,4,60,U,Test
4292181,7,28,U,Control
4292321,22,60,M,Test
4292366,5,84,F,Test
4292744,16,44,F,Test
4292879,8,34,F,Test
4292987,12,74,U,Control
4293151,2,62,U,Test
4293163,5,53,F,Test
4293448,4,26,U,Control
4293449,10,40,F,Test
4293909,11,36,F,Control
4295057,16,47,M,Test
4295146,5,29,U,Test
4295629,6,72,U,Test
4295778,13,45,M,Test
4296061,27,66,U,Control
4296369,4,24,U,Test
4296422,5,25,U,Test
4296522,9,72,U,Control
4296623,5,52,F,Control
4296791,20,74,M,Control
4296815,5,42,U,Test
4296833,16,45,F,Test
4296854,15,61,M,Control
4297243,7,26,U,Test
4297435,24,56,F,Test
4297476,9,42,M,Test
4297636,6,22,U,Control
4297664,14,36,M,Control
4297948,10,65,M,Test
4298159,17,46,F,Control
4298296,12,57,M,Test
4298865,7,24,F,Control
4298961,6,25,U,Test
4298977,5,35,U,Control
4299021,36,66,M,Test
4299122,8,61,F,Control
4299753,8,24,U,Test
4300134,5,51,M,Control
4300142,2,48,F,Control
4301191,22,45,U,Test
4301480,18,60,M,Control
4301516,15,51,M,Test
4301708,22,50,F,Test
4301998,7,24,U,Test
4302031,13,31,M,Control
4302356,13,39,F,Test
4302365,12,55,F,Test
4302393,21,66,M,Control
4302941,8,32,U,Control
4303270,9,27,M,Control
4303434,26,83,M,Test
4303663,4,24,U,Test
4303935,19,60,M,Control
4303984,13,46,M,Test
4304082,6,21,U,Test
4304328,6,35,U,Control
4304356,6,34,U,Control
4304366,4,25,U,Control
4304665,7,62,U,Control
4304691,5,29,U,Control
4304862,27,71,F,Control
4305565,11,38,F,Control
4305620,11,49,M,Test
4305708,6,51,U,Test
4305727,6,52,U,Control
4305729,14,31,F,Control
4305948,4,47,U,Control
4306172,15,66,M,Control
4306244,16,30,M,Test
4306390,12,40,M,Test
4306555,13,50,F,Control
4307042,8,30,U,Control
4307607,16,35,F,Test
4307622,13,59,M,Test
4307797,21,64,F,Control
4308109,13,61,F,Control
4308154,5,44,U,Control
4308251,20,53,F,Test
4308297,19,73,M,Test
4308315,9,69,F,Control
4308319,5,29,U,Test
4308408,4,23,U,Control
4308598,8,71,F,Control
4308718,14,61,M,Control
4308897,10,37,F,Control
4309057,16,68,M,Test
4309097,5,26,U,Control
4309105,17,30,F,Control
4309632,27,29,F,Test
4310302,6,34,M,Test
4310544,10,26,F,Test
4310884,5,32,U,Test
4311434,21,41,F,Test
4311764,6,38,U,Control
4311765,4,55,F,Control
4311818,28,66,M,Control
4312080,9,35,M,Test
4312267,5,41,M,Control
4312279,13,48,M,Test
4312503,7,63,U,Control
4312553,10,63,F,Test
4312589,4,30,F,Test
4312637,21,46,F,Test
4312899,30,59,M,Test
4312954,3,24,U,Test
4313134,8,65,M,Test
4313319,17,74,F,Control
4313487,6,50,U,Control
4313597,29,24,F,Control
4313622,4,24,U,Test
4313666,15,60,F,Test
4313749,13,51,M,Test
4314111,6,53,U,Test
4314358,22,72,M,Test
4314400,5,30,U,Control
4314509,13,47,U,Test
4314548,4,18,U,Control
4314735,16,45,M,Test
4314775,9,64,M,Control
4314788,3,88,U,Control
4315041,7,44,U,Test
4315157,5,46,U,Test
4315438,5,32,F,Test
4315514,20,68,M,Test
4315722,26,65,F,Test
4315990,7,54,U,Test
4316035,10,58,F,Test
4316236,4,66,U,Control
4316285,6,67,U,Test
4316328,34,68,F,Test
4316349,6,37,U,Test
4316529,8,33,M,Test
4317076,23,40,F,Control
4317222,14,34,F,Control
4317374,9,40,M,Control
4317393,10,44,M,Test
4317446,5,25,U,Control
4317522,5,44,U,Control
4317880,19,63,M,Control
4317999,16,51,M,Test
4318106,6,23,U,Test
4318140,14,50,F,Control
4318210,18,57,F,Test
4318251,5,62,M,Test
4318672,15,57,M,Test
4318822,5,25,U,Control
4318832,9,31,F,Test
4318855,11,36,F,Control
4318876,14,33,U,Test
4319069,14,24,M,Control
4319168,17,31,M,Test
4319222,5,32,F,Control
4319563,21,34,U,Control
4319645,19,61,F,Test
4319828,27,70,M,Test
4319831,4,30,U,Control
4320138,8,52,F,Control
4320154,20,40,F,Test
4320516,14,60,M,Control
4320662,12,60,M,Control
4320842,9,60,F,Test
4321055,32,71,F,Test
4321297,7,60,U,Control
4321387,8,42,U,Test
4322010,6,64,U,Control
4322042,6,26,F,Test
4322431,5,33,U,Control
4322460,12,37,F,Control
4322605,4,36,U,Test
4323886,13,60,F,Control
4324676,5,45,M,Control
4324850,13,45,M,Test
4324988,18,53,F,Control
4325077,21,71,M,Test
4325419,28,38,M,Test
4325547,15,44,F,Control
4325863,5,46,U,Test
4325889,8,89,F,Test
4326386,20,62,F,Control
4326478,6,35,U,Control
4326649,13,41,F,Control
4326909,24,67,M,Test
4327050,23,52,F,Control
4327140,10,58,M,Control
4327419,6,29,U,Control
4327573,13,55,M,Control
4327657,12,73,M,Control
4328457,5,52,U,Test
4328620,16,82,M,Control
4328825,5,43,M,Control
4328918,5,28,U,Test
4328965,4,60,U,Test
4329001,7,66,U,Test
4329155,10,40,F,Control
4329260,15,66,M,Test
4329407,18,56,F,Control
4329795,21,81,M,Test
4330533,7,24,U,Control
4330733,5,53,M,Control
4330745,6,31,U,Control
4330881,21,47,M,Test
4331632,16,46,F,Test
4332065,28,61,M,Test
4332234,11,43,M,Control
4332246,7,60,U,Control
4332256,4,39,U,Control
4332425,15,64,F,Test
4332483,5,29,U,Control
4332527,10,46,U,Test
4332924,3,28,U,Test
4333248,6,37,U,Test
4333518,10,32,M,Control
4333686,6,25,M,Control
4333742,7,27,U,Test
4333852,27,57,M,Test
4334171,6,44,U,Test
4334336,12,33,M,Test
4334858,6,59,U,Control
4335004,7,74,U,Control
4335091,12,39,F,Control
4335150,26,82,F,Test
4335230,25,33,M,Test
4335350,12,61,F,Test
4335743,4,23,U,Test
4336714,4,60,F,Test
4336716,17,54,U,Test
4336858,6,33,U,Test
4337123,14,32,M,Test
4337125,16,40,M,Test
4337238,6,26,U,Test
4337357,20,75,F,Control
4337587,4,48,U,Control
4337769,5,30,M,Control
4337771,7,40,U,Test
4337844,16,58,M,Test
4338941,9,54,M,Control
4339026,7,65,U,Test
4339110,20,44,M,Test
4339267,27,69,M,Control
4339321,12,37,M,Control
4339537,18,57,M,Test
4339704,5,31,U,Control
4340466,7,55,U,Test
4340493,15,62,M,Test
4340724,21,36,M,Test
4341256,7,40,U,Control
4341675,5,23,U,Test
4341748,22,50,U,Test
4341826,3,75,U,Control
4342517,3,39,F,Control
4342700,5,22,U,Control
4342899,10,31,U,Test
4342935,11,57,F,Test
4343302,35,65,F,Test
4343404,6,53,U,Control
4343495,12,34,F,Test
4343607,16,48,M,Control
4343885,20,79,M,Control
4344020,12,33,F,Test
4344122,11,57,F,Test
4344239,30,93,F,Control
4344684,7,66,U,Test
4344699,10,33,F,Control
4344809,17,32,M,Test
4345279,14,38,M,Test
4345309,8,34,U,Test
4345628,13,70,F,Test
4345694,4,24,U,Control
4345698,7,68,U,Control
4345846,7,69,U,Control
4345896,3,27,U,Test
4346273,6,45,U,Test
4346422,7,28,U,Test
4346589,4,40,U,Control
4346633,8,51,F,Test
4346799,7,21,U,Test
4347928,10,32,M,Control
4347990,20,62,F,Control
4348620,6,24,U,Test
4348721,21,67,F,Test
4348722,15,75,F,Test
4349159,14,59,F,Control
4349341,16,51,M,Control
4349609,15,43,U,Test
4349736,7,35,U,Control
4350047,4,59,F,Control
4350100,6,38,U,Test
4350140,13,37,M,Control
4350221,5,34,U,Test
4350594,37,63,F,Test
4350661,8,38,U,Control
4350732,4,47,U,Test
4350833,10,33,M,Control
4350933,24,66,F,Test
4351032,6,63,U,Control
4351044,5,27,U,Test
4351225,4,57,U,Test
4351236,3,37,U,Test
4351270,7,47,F,Control
4351510,8,61,U,Test
4351664,27,50,F,Test
4351762,3,62,U,Control
4351997,18,44,M,Control
4352617,8,24,U,Control
4352905,15,57,M,Control
4352933,5,26,U,Test
4352988,7,37,M,Control
4353065,8,65,M,Test
4353072,5,62,U,Control
4353254,5,38,U,Test
4353285,8,41,M,Test
4353338,11,40,U,Test
4353523,13,45,M,Control
4353847,6,29,U,Control
4354247,8,30,U,Test
4354809,4,33,U,Test
4354856,14,58,F,Test
4354914,5,61,U,Test
4355025,4,49,U,Test
4355587,15,56,F,Test
4355856,13,45,F,Test
4355873,23,26,F,Control
4355879,12,40,M,Test
4355941,12,36,M,Test
4356706,24,55,M,Test
4356801,4,24,U,Test
4357231,22,46,M,Test
4357442,8,51,U,Control
4357479,11,37,F,Control
4357540,16,31,F,Test
4357556,11,67,M,Test
4357728,7,23,U,Test
4358124,16,60,M,Control
4358186,11,39,M,Test
4359043,9,24,M,Test
4359068,12,31,F,Control
4359323,7,37,U,Test
4359348,6,25,U,Test
4359742,4,43,U,Control
4359763,10,67,M,Control
4359773,12,46,F,Control
4359943,9,61,M,Control
4360034,6,32,M,Test
4360260,7,51,U,Test
4360541,15,68,F,Test
4360757,17,39,M,Test
4360774,6,39,U,Control
4361016,4,62,U,Control
4361106,12,61,M,Test
4361167,14,67,F,Control
4361726,6,63,F,Control
4361996,5,29,U,Test
4362442,9,39,M,Test
4362459,21,66,F,Test
4362552,18,41,F,Test
4363087,14,60,F,Test
4363111,5,41,U,Control
4363136,25,25,F,Test
4363631,6,27,U,Control
4363760,5,41,U,Test
4364113,21,68,F,Control
4364398,6,55,U,Control
4364417,20,59,M,Test
4364429,7,32,M,Control
4364845,8,50,U,Control
4364897,5,27,U,Control
4364957,17,64,F,Control
4365422,27,50,F,Test
4365588,4,52,U,Control
4365679,5,21,U,Test
4365782,7,61,U,Test
4365788,11,52,M,Test
4365882,11,31,M,Test
4365891,20,33,F,Control
4365929,5,23,U,Control
4366013,8,58,U,Test
4366051,24,63,M,Control
4366078,18,63,M,Control
4366198,4,44,U,Test
4366496,11,27,M,Test
4366501,35,65,F,Test
4366568,13,35,U,Test
4366790,4,26,U,Test
4366957,8,71,U,Control
4367007,7,60,U,Control
4367208,5,59,M,Test
4367344,8,57,M,Control
4367792,8,32,U,Test
4367799,6,50,U,Control
4368053,15,37,F,Test
4368150,14,58,M,Test
4368765,4,40,U,Test
4369073,8,32,U,Test
4369335,14,55,F,Control
4369390,16,66,F,Test
4369542,6,42,F,Control
4369578,6,34,F,Test
4369879,6,19,U,Control
4370238,10,67,M,Control
4370671,10,27,M,Test
4370785,13,56,F,Control
4370933,7,24,U,Control
4371220,16,67,M,Test
4371396,8,34,F,Test
4371606,2,20,U,Control
4371805,16,51,M,Test
4372327,10,50,F,Control
4372524,8,32,U,Test
4372656,15,51,M,Test
4373203,14,62,F,Control
4373373,21,48,U,Test
4373465,10,25,F,Test
4373559,14,42,F,Test
4373565,18,58,F,Test
4373883,14,61,M,Test
4374006,9,37,F,Test
4374056,8,34,U,Test
4374192,5,35,U,Test
4374194,24,64,F,Control
4374222,18,32,M,Test
4374343,4,53,F,Test
4374496,18,55,M,Control
4374598,5,27,F,Control
4374602,16,51,F,Test
4375103,18,52,M,Control
4375520,3,35,U,Control
4375551,11,60,F,Control
4376089,13,46,M,Test
4376143,29,65,M,Test
4376165,12,37,F,Test
4376203,12,51,M,Control
4376392,3,69,U,Control
4376856,6,42,F,Test
4377222,11,43,U,Test
4377273,5,32,U,Test
4377433,6,40,U,Control
4377780,4,33,M,Test
4377881,26,65,F,Test
4377893,13,78,F,Test
4377932,5,61,F,Control
4378428,14,54,M,Control
4378882,7,33,U,Control
4378886,9,68,F,Control
4379554,16,45,U,Control
4379730,9,64,M,Test
4379998,29,68,F,Control
4380529,11,39,F,Control
4380549,6,26,U,Test
4380776,5,48,F,Control
4381262,28,31,M,Test
4381369,12,77,F,Control
4381389,19,48,F,Test
4381659,12,75,M,Test
4381662,6,29,U,Test
4381694,5,23,U,Test
4382058,18,52,F,Test
4382344,5,23,U,Test
4382388,10,62,M,Control
4382494,9,50,M,Test
4382504,7,70,M,Test
4382517,5,50,U,Control
4382767,5,22,U,Test
4382877,6,55,U,Test
4382897,9,28,F,Test
4383952,9,32,F,Control
4384098,14,39,F,Control
4384189,4,49,U,Control
4384422,5,55,F,Control
4384472,22,25,M,Control
4384504,5,34,U,Test
4384921,11,54,F,Test
4384973,17,48,F,Test
4385079,5,57,U,Control
4385232,8,37,F,Control
4385285,12,52,M,Test
4385537,9,51,F,Test
4385567,6,56,U,Control
4385599,3,45,M,Test
4385791,14,49,F,Control
4385896,9,66,F,Control
4386094,15,55,F,Test
4386154,5,34,F,Control
4386339,7,60,U,Test
4386445,9,44,F,Control
4386726,8,48,M,Test
4387103,10,32,M,Control
4388076,10,52,F,Test
4388078,21,47,M,Test
4388241,16,66,M,Test
4388424,12,42,F,Control
4388792,12,64,F,Test
4389026,7,50,U,Test
4389156,6,47,U,Test
4389198,6,44,F,Test
4389678,6,66,U,Test
4389711,7,28,U,Control
4389814,23,56,F,Test
4390066,23,28,F,Control
4390399,17,44,M,Control
4390568,18,74,F,Control
4390760,11,30,F,Test
4390764,6,59,M,Test
4390944,5,44,U,Test
4390971,15,76,M,Test
4391047,14,60,F,Control
4391098,11,42,F,Control
4391277,25,55,F,Test
4391306,5,55,U,Test
4392032,4,40,U,Test
4392742,7,29,U,Test
4392849,13,62,F,Control
4393630,13,64,F,Test
4393716,12,49,F,Control
4393977,23,52,M,Control
4394027,13,62,F,Control
4394305,5,66,U,Test
4394565,5,26,U,Control
4394686,12,57,M,Test
4394696,9,25,M,Test
4394876,7,30,U,Control
4394984,7,39,U,Control
4395024,10,64,F,Control
4395041,8,62,U,Control
4395425,5,20,U,Control
4395578,11,55,F,Control
4395855,16,37,F,Test
4396066,8,56,F,Test
4396168,13,23,F,Test
4396200,7,60,U,Test
4396389,5,31,U,Test
4396402,6,35,M,Control
4396444,16,49,M,Control
4396526,16,43,M,Control
4396676,9,28,F,Control
4397575,15,66,F,Control
4397578,14,33,M,Test
4397589,15,34,F,Control
4397711,5,20,U,Test
4398041,26,75,F,Test
4398787,19,47,F,Test
4398956,11,36,M,Test
4399023,4,30,U,Test
4399065,16,55,M,Test
4399072,27,58,F,Test
4399094,21,57,M,Test
4399507,9,42,F,Control
4399643,15,45,M,Test
4399785,5,36,U,Test
4399935,16,39,F,Control
4399973,5,26,U,Test
4400106,17,66,F,Test
4400466,5,48,U,Control
4400495,31,70,F,Control
4400573,34,89,M,Test
4400863,13,62,F,Test
4400964,19,47,U,Test
4400980,22,60,M,Test
4401076,19,28,F,Control
4401101,15,33,M,Test
4401157,13,39,F,Test
4401660,6,45,M,Control
4401713,21,38,F,Test
4401866,18,46,M,Test
4402012,4,36,U,Test
4402030,14,73,M,Test
4402639,13,57,M,Test
4402736,7,32,U,Test
4404464,5,23,U,Control
4404696,21,64,F,Control
4404877,13,42,M,Test
4404931,15,51,F,Control
4404939,14,56,M,Control
4405304,13,62,F,Control
4405328,4,59,U,Control
4405347,14,74,M,Test
4405504,15,53,F,Control
4405518,19,52,M,Control
4405562,21,59,F,Control
4405688,9,53,M,Test
4406097,16,53,M,Test
4406423,6,26,M,Control
4406701,16,59,F,Control
4406730,14,47,M,Control
4406929,18,41,M,Test
4407044,14,51,M,Test
4407250,14,61,F,Test
4407486,7,25,U,Control
4408117,10,38,F,Test
4408287,18,55,M,Test
4408578,8,63,M,Test
4409014,12,41,F,Test
4409389,6,35,F,Test
4409593,10,59,M,Test
4409692,15,33,M,Test
4409752,15,31,U,Test
4409810,21,78,M,Control
4410485,7,35,U,Test
4410902,6,38,U,Control
4411115,7,68,U,Test
4411132,6,55,U,Test
4411400,6,23,F,Test
4411554,15,78,F,Control
4411577,10,53,F,Control
4411825,6,29,U,Test
4411900,15,57,M,Test
4412020,6,52,U,Test
4412023,13,48,M,Test
4412028,11,48,F,Test
4412599,3,29,U,Control
4412635,4,25,U,Test
4412837,20,61,F,Control
4412923,15,50,F,Test
4412954,5,21,U,Test
4413114,6,43,U,Test
4413135,10,39,M,Test
4413451,8,33,U,Control
4413573,7,67,U,Control
4413901,21,56,M,Control
4414112,2,56,U,Control
4414176,5,21,U,Test
4414216,13,27,M,Control
4414336,7,27,U,Control
4414863,17,27,U,Control
4414915,3,52,U,Test
4415316,5,53,M,Control
4415346,4,25,U,Control
4415404,5,60,U,Control
4415445,5,42,U,Control
4415530,18,52,F,Test
4415801,23,52,F,Test
4416226,6,39,M,Control
4416570,21,54,F,Test
4417148,4,48,U,Control
4417192,12,31,F,Test
4417332,18,68,M,Test
4417464,4,19,U,Test
4417494,15,57,F,Test
4417681,22,44,M,Control
4418079,16,57,F,Test
4418447,14,51,F,Test
4418518,16,52,F,Control
4418568,10,59,M,Control
4419177,5,58,F,Control
4419243,13,30,F,Control
4419732,15,38,U,Control
4419768,7,35,U,Test
4420179,6,77,F,Test
4420194,23,62,F,Test
4420306,5,24,F,Test
4420710,5,25,U,Test
4421155,5,48,U,Test
4421346,7,42,U,Test
4421378,13,58,M,Control
4421743,14,68,M,Control
4422146,14,31,M,Control
4422352,6,32,U,Test
4422462,6,37,U,Test
4422650,16,48,F,Control
4422811,13,47,F,Test
4422924,22,63,M,Control
4423162,14,38,M,Control
4423197,22,46,F,Control
4423720,6,33,U,Test
4423795,6,28,U,Control
4424366,21,51,M,Test
4424485,5,60,F,Test
4424716,14,66,F,Control
4424908,20,63,F,Test
4424945,21,84,M,Control
4425409,11,30,F,Test
4425819,8,31,F,Test
4426131,26,62,M,Control
4426218,4,43,U,Control
4426269,13,32,F,Control
4426701,15,35,F,Test
4426751,11,30,M,Test
4426831,7,38,U,Test
4427193,12,59,F,Test
4427256,5,31,U,Test
4427449,28,67,F,Test
4427457,9,31,F,Test
4427477,23,59,M,Test
4428013,12,44,M,Test
4428440,11,33,F,Control
4428660,4,36,U,Test
4428731,24,38,M,Test
4428832,9,33,M,Test
4428861,27,67,F,Test
4429037,6,68,U,Control
4429076,15,36,M,Control
4429179,11,25,F,Control
4429250,5,22,U,Test
4429332,9,66,M,Test
4429356,15,60,M,Test
4429669,8,28,U,Test
4430112,26,54,F,Test
4430317,16,68,M,Control
4430331,13,43,M,Test
4430346,9,52,F,Test
4430436,9,31,M,Control
4430662,9,78,M,Test
4430714,16,61,M,Test
4430895,6,45,U,Control
4430996,4,41,U,Test
4431185,22,57,U,Control
4431295,16,62,F,Test
4431508,18,32,M,Control
4431741,9,31,M,Test
4431912,16,76,F,Test
4432653,24,75,F,Test
4432738,4,40,M,Control
4432848,6,39,U,Test
4433172,17,61,F,Test
4433180,5,74,U,Control
4433730,15,46,M,Test
4433874,23,42,F,Test
4434024,18,56,M,Test
4434126,4,26,U,Test
4434158,10,25,F,Control
4434306,17,42,M,Control
4434894,8,26,F,Test
4434930,6,20,U,Control
4434932,21,25,M,Test
4435018,12,50,F,Test
4435242,19,75,M,Control
4435264,10,59,F,Control
4435512,5,29,U,Control
4435683,9,26,M,Control
4436099,10,53,F,Control
4436151,8,61,U,Control
4436159,12,63,M,Test
4436193,6,35,U,Control
4437508,8,31,F,Test
4437808,10,39,M,Control
4438069,9,59,M,Control
4438307,6,38,U,Test
4438314,4,24,U,Control
4438679,7,72,U,Test
4438713,4,72,U,Control
4438743,6,51,U,Control
4439304,5,52,F,Test
4439782,14,37,F,Test
4440019,6,29,U,Control
4440056,11,36,F,Test
4440197,15,56,F,Test
4440552,6,78,U,Test
4440789,22,64,M,Test
4440880,13,77,F,Test
4441049,6,63,U,Control
4441240,15,71,F,Control
4441540,7,37,U,Control
4441826,12,77,F,Control
4442018,6,33,U,Control
4442274,4,35,U,Test
4442348,7,65,U,Control
4442360,14,46,M,Test
4442392,13,41,M,Control
4442495,6,56,U,Test
4442593,5,33,F,Control
4442607,21,57,M,Control
4442699,23,29,U,Control
4442884,23,53,U,Control
4443580,33,28,F,Control
4443864,5,60,U,Test
4443918,16,46,F,Test
4443998,17,57,M,Test
4444070,23,24,M,Test
4444161,6,25,M,Test
4444191,9,30,F,Test
4444202,14,50,M,Test
4444409,29,72,M,Control
4444417,5,26,U,Test
4444551,10,38,M,Control
4444562,34,41,F,Control
4444742,14,27,M,Test
4444941,15,69,M,Control
4445140,6,38,U,Test
4445535,29,61,F,Control
4445887,4,53,U,Control
4446011,5,62,F,Control
4446389,7,64,U,Test
4446711,6,56,U,Control
4446745,40,68,M,Test
4446759,6,51,U,Test
4447050,14,64,F,Control
4447192,22,59,M,Control
4447213,8,64,U,Test
4447493,6,37,U,Control
4447602,7,24,U,Test
4447831,6,23,U,Test
4447990,4,25,U,Control
4448053,8,28,M,Test
4448196,4,19,U,Test
4448529,6,27,U,Test
4448582,5,27,U,Test
4448805,15,68,M,Control
4449226,5,26,U,Control
4449333,12,34,M,Test
4449433,14,64,M,Control
4449592,13,53,F,Test
4449850,16,74,F,Control
4449968,21,54,F,Test
4450022,6,28,U,Control
4450104,11,67,M,Control
4450397,21,57,M,Control
4450530,18,51,F,Test
4450581,4,40,M,Test
4450932,10,41,F,Test
4450982,23,52,F,Test
4451169,8,27,M,Control
4451377,7,59,U,Test
4451419,2,34,M,Test
4451425,24,27,M,Control
4451593,20,52,M,Test
4452247,9,42,F,Test
4452301,6,36,U,Test
4452367,6,27,U,Test
4452569,10,74,F,Test
4453506,15,48,M,Test
4453547,26,85,M,Control
4453835,19,32,M,Test
4454327,5,63,M,Test
4454345,24,19,F,Control
4454525,6,24,U,Test
4454797,13,57,M,Control
4455114,16,62,M,Test
4455369,4,23,U,Test
4455559,15,70,F,Control
4455914,15,58,F,Test
4456015,12,36,F,Test
4456021,13,69,F,Control
4456068,10,49,M,Test
4456421,7,49,U,Control
4456518,14,34,M,Control
4456564,5,28,U,Test
4456584,17,56,M,Control
4456845,5,26,U,Control
4456851,7,62,U,Test
4456998,21,75,F,Test
4457078,8,26,U,Test
4457141,7,72,U,Test
4457592,16,55,M,Control
4457807,4,66,U,Test
4458210,12,59,F,Control
4458355,7,27,U,Test
4458514,11,38,F,Test
4458772,12,63,U,Test
4458887,12,56,F,Test
4459390,9,69,M,Test
4459434,13,26,M,Test
4460301,18,33,M,Test
4460396,14,39,F,Test
4461747,6,30,U,Control
4461753,14,61,M,Control
4461907,9,57,M,Control
4462432,16,64,F,Test
4462513,12,43,M,Test
4462569,16,63,F,Control
4462647,19,69,M,Test
4462743,30,68,F,Test
4462768,37,32,M,Test
4462773,16,53,M,Control
4463047,12,57,F,Test
4463288,12,49,M,Control
4464275,16,70,M,Test
4464535,5,40,U,Test
4464722,22,33,F,Test
4464723,11,35,F,Test
4464851,14,55,F,Test
4465005,15,36,M,Control
4465058,15,59,M,Control
4465200,20,55,F,Test
4465268,11,39,F,Control
4465442,4,38,U,Test
4465663,11,61,F,Control
4465770,11,62,M,Control
4466183,11,33,F,Control
4467317,7,65,U,Test
4467366,10,61,F,Control
4467580,4,28,U,Test
4467885,11,73,M,Control
4467891,10,49,M,Control
